Public_MAG_ID	public_fasta_filename	genome_file	AT_BatchID	user_genome	Domain	phylum	class	order	family	genus	species	no_species_assignment	Completeness	Contamination	Strain_heterogeneity	Size	N50
RESPICAT_MAG_000716	RESPICAT_MAG_000716.fna	RESPICAT_URT_B6_PRJNA917836_B2_SRR22983308_MAG190.fasta	URT_B6_PRJNA917836_B2	MAG190	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Nanosynbacteraceae	Nanosynbacter	NA	TRUE	61.66	0.46	0	704537	28860
RESPICAT_MAG_000717	RESPICAT_MAG_000717.fna	RESPICAT_URT_B6_PRJNA917836_B2_SRR22983309_MAG075.fasta	URT_B6_PRJNA917836_B2	MAG075	Bacteria	Bacillota_C	Negativicutes	Selenomonadales	Selenomonadaceae	CAJPQU01	CAJPQU01 sp905373705	FALSE	99.16	0	0	2074381	121929
RESPICAT_MAG_000718	RESPICAT_MAG_000718.fna	RESPICAT_URT_B6_PRJNA917836_B2_SRR22983309_MAG197.fasta	URT_B6_PRJNA917836_B2	MAG197	Bacteria	Bacillota_C	Negativicutes	Selenomonadales	Selenomonadaceae	Selenomonas	NA	TRUE	96.16	3.1	60	2444044	20051
RESPICAT_MAG_000719	RESPICAT_MAG_000719.fna	RESPICAT_URT_B6_PRJNA917836_B2_SRR22983309_MAG206.fasta	URT_B6_PRJNA917836_B2	MAG206	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	NA	TRUE	99.87	1.91	64.29	2026992	124688
RESPICAT_MAG_000720	RESPICAT_MAG_000720.fna	RESPICAT_URT_B6_PRJNA917836_B2_SRR22983310_MAG210.fasta	URT_B6_PRJNA917836_B2	MAG210	Bacteria	Actinomycetota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Lancefieldella	Lancefieldella sp015258485	FALSE	88.06	0	0	1205839	49535
RESPICAT_MAG_000721	RESPICAT_MAG_000721.fna	RESPICAT_URT_B6_PRJNA917836_B2_SRR22983314_MAG112.fasta	URT_B6_PRJNA917836_B2	MAG112	Bacteria	Actinomycetota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	Corynebacterium durum	FALSE	99.55	0.45	0	2781835	384536
RESPICAT_MAG_000722	RESPICAT_MAG_000722.fna	RESPICAT_URT_B6_PRJNA917836_B2_SRR22983314_MAG117.fasta	URT_B6_PRJNA917836_B2	MAG117	Bacteria	Patescibacteria	JAEDAM01	BD1-5	UBA2023	GN02-873	GN02-873 sp003260345	FALSE	77.53	0	0	922604	92481
RESPICAT_MAG_000723	RESPICAT_MAG_000723.fna	RESPICAT_URT_B6_PRJNA917836_B2_SRR22983314_MAG216.fasta	URT_B6_PRJNA917836_B2	MAG216	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadaceae	Saccharimonas	NA	TRUE	52.1	2.75	80	900120	9409
RESPICAT_MAG_000724	RESPICAT_MAG_000724.fna	RESPICAT_URT_B6_PRJNA917836_B2_SRR22983315_MAG222.fasta	URT_B6_PRJNA917836_B2	MAG222	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Nanosynbacteraceae	Nanosynbacter	NA	TRUE	61.11	0	0	753486	157416
RESPICAT_MAG_000725	RESPICAT_MAG_000725.fna	RESPICAT_URT_B6_PRJNA917836_B2_SRR22983317_MAG227.fasta	URT_B6_PRJNA917836_B2	MAG227	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	JABCPE02	NA	TRUE	92.47	0	0	1295185	22783
RESPICAT_MAG_000726	RESPICAT_MAG_000726.fna	RESPICAT_URT_B6_PRJNA917836_B2_SRR22983318_MAG073.fasta	URT_B6_PRJNA917836_B2	MAG073	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Alloprevotella	Alloprevotella sp003639005	FALSE	97.71	0	0	2369668	93564
RESPICAT_MAG_000727	RESPICAT_MAG_000727.fna	RESPICAT_URT_B6_PRJNA917836_B2_SRR22983318_MAG189.fasta	URT_B6_PRJNA917836_B2	MAG189	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadaceae	Saccharimonas	NA	TRUE	60.4	0.85	0	1072328	126979
RESPICAT_MAG_000728	RESPICAT_MAG_000728.fna	RESPICAT_URT_B6_PRJNA917836_B2_SRR22983320_MAG232.fasta	URT_B6_PRJNA917836_B2	MAG232	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Campylobacteraceae	Campylobacter_B	NA	TRUE	94.11	3.92	87.5	2158939	6859
RESPICAT_MAG_000729	RESPICAT_MAG_000729.fna	RESPICAT_URT_B6_PRJNA917836_B2_SRR22983320_MAG233.fasta	URT_B6_PRJNA917836_B2	MAG233	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales_A	Pasteurellaceae	Haemophilus_D	Haemophilus_D parainfluenzae	FALSE	98.82	0	0	1986357	181241
RESPICAT_MAG_000730	RESPICAT_MAG_000730.fna	RESPICAT_URT_B6_PRJNA917836_B2_SRR22983320_MAG235.fasta	URT_B6_PRJNA917836_B2	MAG235	Bacteria	Actinomycetota	Actinomycetia	Propionibacteriales	Propionibacteriaceae	Arachnia	Arachnia massiliensis	FALSE	86.82	1.92	60	2899203	14837
RESPICAT_MAG_000731	RESPICAT_MAG_000731.fna	RESPICAT_URT_B6_PRJNA917836_B2_SRR22983324_MAG245.fasta	URT_B6_PRJNA917836_B2	MAG245	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadaceae	Saccharimonas	NA	TRUE	54.52	3.53	33.33	1055525	7688
RESPICAT_MAG_000732	RESPICAT_MAG_000732.fna	RESPICAT_URT_B6_PRJNA917836_B2_SRR22983327_MAG257.fasta	URT_B6_PRJNA917836_B2	MAG257	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Campylobacteraceae	Campylobacter_B	NA	TRUE	97.59	0.43	0	2143464	86093
RESPICAT_MAG_000733	RESPICAT_MAG_000733.fna	RESPICAT_URT_B6_PRJNA917836_B2_SRR22983328_MAG195.fasta	URT_B6_PRJNA917836_B2	MAG195	Bacteria	Bacillota_C	Negativicutes	Selenomonadales	Selenomonadaceae	AWVT01	AWVT01 sp916439735	FALSE	99.14	0.08	0	1780688	149911
RESPICAT_MAG_000734	RESPICAT_MAG_000734.fna	RESPICAT_URT_B6_PRJNA917836_B2_SRR22983328_MAG259.fasta	URT_B6_PRJNA917836_B2	MAG259	Bacteria	Spirochaetota	Spirochaetia	Treponematales	Treponemataceae	Treponema_D	Treponema_D buccale	FALSE	99.3	0.35	0	2809035	59917
RESPICAT_MAG_000735	RESPICAT_MAG_000735.fna	RESPICAT_URT_B6_PRJNA917836_B2_SRR22983328_MAG262.fasta	URT_B6_PRJNA917836_B2	MAG262	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Nanoperiomorbaceae	Nanoperiomorbus	NA	TRUE	63.82	0.85	0	797962	26932
RESPICAT_MAG_000736	RESPICAT_MAG_000736.fna	RESPICAT_URT_B6_PRJNA917836_B2_SRR22983328_MAG267.fasta	URT_B6_PRJNA917836_B2	MAG267	Bacteria	Bacillota	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Bulleidia	NA	TRUE	92.38	0.48	0	1673268	46636
RESPICAT_MAG_000737	RESPICAT_MAG_000737.fna	RESPICAT_URT_B6_PRJNA917836_B2_SRR22983329_MAG048.fasta	URT_B6_PRJNA917836_B2	MAG048	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadaceae	Saccharimonas	NA	TRUE	65.43	3.7	20	889865	85817
RESPICAT_MAG_000738	RESPICAT_MAG_000738.fna	RESPICAT_URT_B6_PRJNA917836_B2_SRR22983329_MAG271.fasta	URT_B6_PRJNA917836_B2	MAG271	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Nanoperiomorbaceae	Nanoperiomorbus	NA	TRUE	64.67	1.71	0	809730	39009
RESPICAT_MAG_000739	RESPICAT_MAG_000739.fna	RESPICAT_URT_B6_PRJNA917836_B2_SRR22983329_MAG279.fasta	URT_B6_PRJNA917836_B2	MAG279	Bacteria	Patescibacteria	JAEDAM01	Absconditabacterales	Absconditicoccaceae	HOT-345	HOT-345 sp003260355	FALSE	61.6	0	0	1092611	173386
RESPICAT_MAG_000740	RESPICAT_MAG_000740.fna	RESPICAT_URT_B6_PRJNA917836_B2_SRR22983330_MAG286.fasta	URT_B6_PRJNA917836_B2	MAG286	Bacteria	Bacillota	Bacilli	Acholeplasmatales	Acholeplasmataceae	NA	NA	TRUE	93.33	0	0	748362	51368
RESPICAT_MAG_000741	RESPICAT_MAG_000741.fna	RESPICAT_URT_B6_PRJNA917836_B2_SRR22983330_MAG287.fasta	URT_B6_PRJNA917836_B2	MAG287	Bacteria	Spirochaetota	Spirochaetia	Treponematales	Treponemataceae	Treponema_B	NA	TRUE	65.99	0.13	0	1297293	21839
RESPICAT_MAG_000742	RESPICAT_MAG_000742.fna	RESPICAT_URT_B6_PRJNA917836_B2_SRR22983330_MAG296.fasta	URT_B6_PRJNA917836_B2	MAG296	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Lachnoanaerobaculum	NA	TRUE	97.24	0.8	0	2282769	27223
RESPICAT_MAG_000743	RESPICAT_MAG_000743.fna	RESPICAT_URT_B6_PRJNA917836_B2_SRR22983330_MAG298.fasta	URT_B6_PRJNA917836_B2	MAG298	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Nanogingivalaceae	Nanogingivalis	NA	TRUE	77.38	0	0	541540	66954
RESPICAT_MAG_000744	RESPICAT_MAG_000744.fna	RESPICAT_URT_B6_PRJNA917836_B2_SRR22983330_MAG300.fasta	URT_B6_PRJNA917836_B2	MAG300	Bacteria	Spirochaetota	Spirochaetia	Treponematales	Treponemataceae	Treponema	NA	TRUE	81.18	0.99	0	1606247	8367
RESPICAT_MAG_000745	RESPICAT_MAG_000745.fna	RESPICAT_URT_B6_PRJNA917836_B2_SRR22983330_MAG301.fasta	URT_B6_PRJNA917836_B2	MAG301	Bacteria	Spirochaetota	Spirochaetia	Treponematales	Treponemataceae	Treponema_D	Treponema_D sp014334335	FALSE	97.62	0	0	2170507	107566
RESPICAT_MAG_000746	RESPICAT_MAG_000746.fna	RESPICAT_URT_B6_PRJNA917836_B2_SRR22983330_MAG303.fasta	URT_B6_PRJNA917836_B2	MAG303	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	CAJPTX01	Bacteroides_D	Bacteroides_D sp905373665	FALSE	89.29	0.24	100	2160699	40567
RESPICAT_MAG_000747	RESPICAT_MAG_000747.fna	RESPICAT_URT_B6_PRJNA917836_B2_SRR22983330_MAG306.fasta	URT_B6_PRJNA917836_B2	MAG306	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella multiformis	FALSE	97.85	0.34	100	2526268	44174
RESPICAT_MAG_000748	RESPICAT_MAG_000748.fna	RESPICAT_URT_B6_PRJNA917836_B2_SRR22983331_MAG275.fasta	URT_B6_PRJNA917836_B2	MAG275	Bacteria	Bacillota	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Bulleidia	Bulleidia moorei	FALSE	99.9	0.32	100	1681628	26668
RESPICAT_MAG_000749	RESPICAT_MAG_000749.fna	RESPICAT_URT_B6_PRJNA917836_B2_SRR22983331_MAG307.fasta	URT_B6_PRJNA917836_B2	MAG307	Bacteria	Actinomycetota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Cryptobacterium	Cryptobacterium curtum	FALSE	100	0.81	0	1627659	178889
RESPICAT_MAG_000750	RESPICAT_MAG_000750.fna	RESPICAT_URT_B6_PRJNA917836_B2_SRR22983331_MAG308.fasta	URT_B6_PRJNA917836_B2	MAG308	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Nanosynbacteraceae	Nanosynbacter	NA	TRUE	65.41	0	0	694539	82290
RESPICAT_MAG_000751	RESPICAT_MAG_000751.fna	RESPICAT_URT_B6_PRJNA917836_B2_SRR22983331_MAG309.fasta	URT_B6_PRJNA917836_B2	MAG309	Bacteria	Actinomycetota	Actinomycetia	Actinomycetales	Actinomycetaceae	Pauljensenia	NA	TRUE	94.95	1.09	50	2259182	78064
RESPICAT_MAG_000752	RESPICAT_MAG_000752.fna	RESPICAT_URT_B6_PRJNA917836_B2_SRR22983331_MAG311.fasta	URT_B6_PRJNA917836_B2	MAG311	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Nanosynbacteraceae	Nanosynbacter	NA	TRUE	63.96	0	0	720090	46779
RESPICAT_MAG_000753	RESPICAT_MAG_000753.fna	RESPICAT_URT_B6_PRJNA917836_B2_SRR22983335_MAG315.fasta	URT_B6_PRJNA917836_B2	MAG315	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	JABCPE02	NA	TRUE	98.92	0	0	1670749	117257
RESPICAT_MAG_000754	RESPICAT_MAG_000754.fna	RESPICAT_URT_B6_PRJNA917836_B2_SRR22983338_MAG317.fasta	URT_B6_PRJNA917836_B2	MAG317	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	NA	TRUE	99.3	1.38	44.44	2083522	66256
RESPICAT_MAG_000755	RESPICAT_MAG_000755.fna	RESPICAT_URT_B6_PRJNA917836_B2_SRR22983340_MAG220.fasta	URT_B6_PRJNA917836_B2	MAG220	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Neisseriaceae	Kingella_B	NA	TRUE	95.63	0.68	75	2133828	25016
RESPICAT_MAG_000756	RESPICAT_MAG_000756.fna	RESPICAT_URT_B6_PRJNA917836_B2_SRR22983340_MAG325.fasta	URT_B6_PRJNA917836_B2	MAG325	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	Capnocytophaga haemolytica	FALSE	100	0.48	0	2582322	83882
RESPICAT_MAG_000757	RESPICAT_MAG_000757.fna	RESPICAT_URT_B6_PRJNA917836_B2_SRR22983340_MAG326.fasta	URT_B6_PRJNA917836_B2	MAG326	Bacteria	Actinomycetota	Actinomycetia	Actinomycetales	Actinomycetaceae	Peptidiphaga	NA	TRUE	99.17	0.83	0	2461960	281669
RESPICAT_MAG_000758	RESPICAT_MAG_000758.fna	RESPICAT_URT_B6_PRJNA917836_B2_SRR22983341_MAG229.fasta	URT_B6_PRJNA917836_B2	MAG229	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Alloprevotella	NA	TRUE	96.5	0	0	2247200	203480
RESPICAT_MAG_000759	RESPICAT_MAG_000759.fna	RESPICAT_URT_B6_PRJNA917836_B2_SRR22983341_MAG328.fasta	URT_B6_PRJNA917836_B2	MAG328	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadaceae	Saccharimonas	NA	TRUE	57.04	1.54	100	934041	8514
RESPICAT_MAG_000760	RESPICAT_MAG_000760.fna	RESPICAT_URT_B6_PRJNA917836_B2_SRR22983341_MAG329.fasta	URT_B6_PRJNA917836_B2	MAG329	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Nanosynbacteraceae	Nanosynbacter	NA	TRUE	63.68	1	0	824938	116695
RESPICAT_MAG_000761	RESPICAT_MAG_000761.fna	RESPICAT_URT_B6_PRJNA917836_B2_SRR22983343_MAG042.fasta	URT_B6_PRJNA917836_B2	MAG042	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella nigrescens	FALSE	99.31	0	0	2464802	123267
RESPICAT_MAG_000762	RESPICAT_MAG_000762.fna	RESPICAT_URT_B6_PRJNA917836_B2_SRR22983343_MAG199.fasta	URT_B6_PRJNA917836_B2	MAG199	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Campylobacteraceae	Campylobacter_B	NA	TRUE	95.93	0.43	50	2161125	35474
RESPICAT_MAG_000763	RESPICAT_MAG_000763.fna	RESPICAT_URT_B6_PRJNA917836_B2_SRR22983343_MAG333.fasta	URT_B6_PRJNA917836_B2	MAG333	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Campylobacteraceae	Campylobacter_A	Campylobacter_A concisus_Z	FALSE	99.88	0	0	1880496	64112
RESPICAT_MAG_000764	RESPICAT_MAG_000764.fna	RESPICAT_URT_B6_PRJNA917836_B2_SRR22983344_MAG335.fasta	URT_B6_PRJNA917836_B2	MAG335	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadaceae	Saccharimonas	NA	TRUE	58.9	1.71	50	1070200	74316
RESPICAT_MAG_000765	RESPICAT_MAG_000765.fna	RESPICAT_URT_B6_PRJNA917836_B2_SRR22983346_MAG017.fasta	URT_B6_PRJNA917836_B2	MAG017	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella salivae	FALSE	98.31	0	0	2782249	80877
RESPICAT_MAG_000766	RESPICAT_MAG_000766.fna	RESPICAT_URT_B6_PRJNA917836_B2_SRR22983346_MAG340.fasta	URT_B6_PRJNA917836_B2	MAG340	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	JABCPE02	JABCPE02 sp013333875	FALSE	98.92	0	0	1749444	103347
RESPICAT_MAG_000767	RESPICAT_MAG_000767.fna	RESPICAT_URT_B6_PRJNA917836_B2_SRR22983347_MAG095.fasta	URT_B6_PRJNA917836_B2	MAG095	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	Capnocytophaga granulosa	FALSE	98.57	0.5	0	2400270	52923
RESPICAT_MAG_000768	RESPICAT_MAG_000768.fna	RESPICAT_URT_B6_PRJNA917836_B2_SRR22983347_MAG341.fasta	URT_B6_PRJNA917836_B2	MAG341	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Campylobacteraceae	Campylobacter_B	NA	TRUE	89.96	4.39	75	1960148	5545
RESPICAT_MAG_000769	RESPICAT_MAG_000769.fna	RESPICAT_URT_B6_PRJNA917836_B2_SRR22983347_MAG344.fasta	URT_B6_PRJNA917836_B2	MAG344	Bacteria	Actinomycetota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Lancefieldella	NA	TRUE	62.23	0	0	886558	10355
RESPICAT_MAG_000770	RESPICAT_MAG_000770.fna	RESPICAT_URT_B6_PRJNA917836_B2_SRR22983348_MAG346.fasta	URT_B6_PRJNA917836_B2	MAG346	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Campylobacteraceae	Campylobacter_B	NA	TRUE	97.84	0.74	0	2208982	279154
RESPICAT_MAG_000771	RESPICAT_MAG_000771.fna	RESPICAT_URT_B6_PRJNA917836_B2_SRR22983348_MAG347.fasta	URT_B6_PRJNA917836_B2	MAG347	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Nanosynbacteraceae	Nanosynbacter	Nanosynbacter sp010202465	FALSE	65.38	0.85	0	854873	161443
RESPICAT_MAG_000772	RESPICAT_MAG_000772.fna	RESPICAT_URT_B6_PRJNA917836_B2_SRR22983351_MAG037.fasta	URT_B6_PRJNA917836_B2	MAG037	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	UBA10027	SDRW01	SDRW01 sp007845485	FALSE	65.1	0	0	828061	247801
RESPICAT_MAG_000773	RESPICAT_MAG_000773.fna	RESPICAT_URT_B6_PRJNA917836_B2_SRR22983351_MAG357.fasta	URT_B6_PRJNA917836_B2	MAG357	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	NA	TRUE	97.83	4.99	79.31	2001615	35253
RESPICAT_MAG_000774	RESPICAT_MAG_000774.fna	RESPICAT_URT_B6_PRJNA917836_B2_SRR22983353_MAG359.fasta	URT_B6_PRJNA917836_B2	MAG359	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus sanguinis_H	FALSE	99.69	0.56	50	2391873	169516
RESPICAT_MAG_000775	RESPICAT_MAG_000775.fna	RESPICAT_URT_B6_PRJNA917836_B2_SRR22983354_MAG361.fasta	URT_B6_PRJNA917836_B2	MAG361	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Campylobacteraceae	Campylobacter_B	NA	TRUE	92.31	0.85	83.33	1958097	15552
RESPICAT_MAG_000776	RESPICAT_MAG_000776.fna	RESPICAT_URT_B6_PRJNA917836_B2_SRR22983354_MAG362.fasta	URT_B6_PRJNA917836_B2	MAG362	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadaceae	Saccharimonas	NA	TRUE	59.12	0.85	0	916908	88653
RESPICAT_MAG_000777	RESPICAT_MAG_000777.fna	RESPICAT_URT_B6_PRJNA917836_B2_SRR22983354_MAG363.fasta	URT_B6_PRJNA917836_B2	MAG363	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Neisseriaceae	Neisseria	Neisseria flava	FALSE	98.03	0	0	2391524	36933
RESPICAT_MAG_000778	RESPICAT_MAG_000778.fna	RESPICAT_URT_B6_PRJNA917836_B2_SRR22983356_MAG058.fasta	URT_B6_PRJNA917836_B2	MAG058	Bacteria	Pseudomonadota	Gammaproteobacteria	Cardiobacteriales	Cardiobacteriaceae	Cardiobacterium	Cardiobacterium hominis	FALSE	97.27	0.1	0	2412524	66030
RESPICAT_MAG_000779	RESPICAT_MAG_000779.fna	RESPICAT_URT_B6_PRJNA917836_B2_SRR22983357_MAG196.fasta	URT_B6_PRJNA917836_B2	MAG196	Bacteria	Spirochaetota	Spirochaetia	Treponematales	Treponemataceae	Treponema_D	Treponema_D paredis	FALSE	99.98	0.7	0	2693995	74662
RESPICAT_MAG_000780	RESPICAT_MAG_000780.fna	RESPICAT_URT_B6_PRJNA917836_B2_SRR22983357_MAG350.fasta	URT_B6_PRJNA917836_B2	MAG350	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Nanogingivalaceae	Nanogingivalis	NA	TRUE	77.05	0	0	626469	108126
RESPICAT_MAG_000781	RESPICAT_MAG_000781.fna	RESPICAT_URT_B6_PRJNA917836_B2_SRR22983357_MAG367.fasta	URT_B6_PRJNA917836_B2	MAG367	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Campylobacteraceae	Campylobacter_B	NA	TRUE	97.47	2.58	12.5	2204641	245751
RESPICAT_MAG_000782	RESPICAT_MAG_000782.fna	RESPICAT_URT_B6_PRJNA917836_B2_SRR22983358_MAG372.fasta	URT_B6_PRJNA917836_B2	MAG372	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Neisseriaceae	Kingella_B	NA	TRUE	98.83	0.23	0	2064436	124499
RESPICAT_MAG_000783	RESPICAT_MAG_000783.fna	RESPICAT_URT_B6_PRJNA917836_B2_SRR22983360_MAG138.fasta	URT_B6_PRJNA917836_B2	MAG138	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	Porphyromonas sp000467855	FALSE	98.55	0.26	66.67	2122559	68015
RESPICAT_MAG_000784	RESPICAT_MAG_000784.fna	RESPICAT_URT_B6_PRJNA917836_B2_SRR22983360_MAG378.fasta	URT_B6_PRJNA917836_B2	MAG378	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Nanogingivalaceae	Nanogingivalis	NA	TRUE	63.74	0	0	652093	84029
RESPICAT_MAG_000785	RESPICAT_MAG_000785.fna	RESPICAT_URT_B6_PRJNA917836_B2_SRR22983361_MAG153.fasta	URT_B6_PRJNA917836_B2	MAG153	Bacteria	Spirochaetota	Spirochaetia	Treponematales	Treponemataceae	Treponema_D	Treponema_D sp905372235	FALSE	99.3	0	0	2261162	128199
RESPICAT_MAG_000786	RESPICAT_MAG_000786.fna	RESPICAT_URT_B6_PRJNA917836_B2_SRR22983361_MAG160.fasta	URT_B6_PRJNA917836_B2	MAG160	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadaceae	Saccharimonas	Saccharimonas sp018127705	FALSE	60.09	1.71	50	707621	13794
RESPICAT_MAG_000787	RESPICAT_MAG_000787.fna	RESPICAT_URT_B6_PRJNA917836_B2_SRR22983361_MAG380.fasta	URT_B6_PRJNA917836_B2	MAG380	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	NA	TRUE	97.16	2.22	25	2196178	55879
RESPICAT_MAG_000788	RESPICAT_MAG_000788.fna	RESPICAT_URT_B6_PRJNA917836_B2_SRR22983361_MAG381.fasta	URT_B6_PRJNA917836_B2	MAG381	Bacteria	Spirochaetota	Spirochaetia	Treponematales	Treponemataceae	Treponema_C	NA	TRUE	99.3	0.7	0	2534673	106163
RESPICAT_MAG_000789	RESPICAT_MAG_000789.fna	RESPICAT_URT_B6_PRJNA917836_B2_SRR22983361_MAG383.fasta	URT_B6_PRJNA917836_B2	MAG383	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella seregens	FALSE	94.92	0.08	0	2762861	28518
RESPICAT_MAG_000790	RESPICAT_MAG_000790.fna	RESPICAT_URT_B6_PRJNA917836_B2_SRR22983361_MAG384.fasta	URT_B6_PRJNA917836_B2	MAG384	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Catonella	NA	TRUE	94.47	1.48	50	2277722	53110
RESPICAT_MAG_000791	RESPICAT_MAG_000791.fna	RESPICAT_URT_B6_PRJNA917836_B2_SRR22983361_MAG385.fasta	URT_B6_PRJNA917836_B2	MAG385	Bacteria	Bacillota_C	Negativicutes	Selenomonadales	Selenomonadaceae	Selenomonas	NA	TRUE	79.03	1.29	66.67	1657496	9017
RESPICAT_MAG_000792	RESPICAT_MAG_000792.fna	RESPICAT_URT_B6_PRJNA917836_B2_SRR22983361_MAG386.fasta	URT_B6_PRJNA917836_B2	MAG386	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	NA	TRUE	85.47	0.18	50	2170222	146338
RESPICAT_MAG_000793	RESPICAT_MAG_000793.fna	RESPICAT_URT_B6_PRJNA917836_B2_SRR22983361_MAG387.fasta	URT_B6_PRJNA917836_B2	MAG387	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Campylobacteraceae	Campylobacter_B	NA	TRUE	97.5	0	0	2143722	116408
RESPICAT_MAG_000794	RESPICAT_MAG_000794.fna	RESPICAT_URT_B6_PRJNA917836_B2_SRR22983364_MAG391.fasta	URT_B6_PRJNA917836_B2	MAG391	Bacteria	Actinomycetota	Actinomycetia	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium dentium	FALSE	97.34	1	0	2410187	38241
RESPICAT_MAG_000795	RESPICAT_MAG_000795.fna	RESPICAT_URT_B6_PRJNA917836_B2_SRR22983364_MAG392.fasta	URT_B6_PRJNA917836_B2	MAG392	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadaceae	Saccharimonas	Saccharimonas sp013333625	FALSE	63.58	0.93	0	793741	48096
RESPICAT_MAG_000796	RESPICAT_MAG_000796.fna	RESPICAT_URT_B6_PRJNA917836_B2_SRR22983364_MAG393.fasta	URT_B6_PRJNA917836_B2	MAG393	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Leptotrichia	Leptotrichia sp001553645	FALSE	78.61	1.12	100	1179992	6172
RESPICAT_MAG_000797	RESPICAT_MAG_000797.fna	RESPICAT_URT_B6_PRJNA917836_B2_SRR22983364_MAG395.fasta	URT_B6_PRJNA917836_B2	MAG395	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Campylobacteraceae	Campylobacter_B	NA	TRUE	96.11	0.06	0	2162560	111026
